"geoid","location","total_population","percent_unemployed","percent_poverty_150","severe_housing_burden","median_income"
"530330078004","Block Group 4; Census Tract 78; King County; Washington",1341,0.134020618556701,0.162040510127532,0.251612903225806,16.9632
"530330079011","Block Group 1; Census Tract 79.01; King County; Washington",1337,0,0.0979805534779357,0.099403578528827,9.5523
"530330079012","Block Group 2; Census Tract 79.01; King County; Washington",1672,0.0724762726488352,0.251196172248804,0.150758251561106,6.0104
"530330079021","Block Group 1; Census Tract 79.02; King County; Washington",1003,0.077733860342556,0.298105682951147,0.34136546184739,8.4479
"530330079022","Block Group 2; Census Tract 79.02; King County; Washington",1426,0.0501212611156023,0.175808720112518,0.141486810551559,12.2768
"530330079023","Block Group 3; Census Tract 79.02; King County; Washington",1223,0.0202247191011236,0.0425183973834832,0.166089965397924,16.6667
"530330080021","Block Group 1; Census Tract 80.02; King County; Washington",1226,0.0568990042674253,0.305057096247961,0.037394451145959,9.5375
"530330080022","Block Group 2; Census Tract 80.02; King County; Washington",1041,0.0389064143007361,0.140249759846302,0.155898876404494,14.5682
"530330080023","Block Group 3; Census Tract 80.02; King County; Washington",2148,0.026,0.168063314711359,0.202898550724638,12.9536
"530330080031","Block Group 1; Census Tract 80.03; King County; Washington",993,0.0331412103746398,0.211597151576806,0.120879120879121,10.3068
"530330080032","Block Group 2; Census Tract 80.03; King County; Washington",1779,0.0222355769230769,0.0382237211916807,0.130434782608696,15.039
"530330080033","Block Group 3; Census Tract 80.03; King County; Washington",1140,0.0275938189845475,0.113157894736842,0.231460674157303,8.4405
"530330080041","Block Group 1; Census Tract 80.04; King County; Washington",1257,0.101123595505618,0.109785202863962,0.180709534368071,16.7121
"530330080042","Block Group 2; Census Tract 80.04; King County; Washington",664,0,0.219879518072289,0.429411764705882,15.5326
"530330080043","Block Group 3; Census Tract 80.04; King County; Washington",1252,0,0.0559105431309904,0.091264667535854,19.1292
"530330081011","Block Group 1; Census Tract 81.01; King County; Washington",941,0.0634920634920635,0.401700318809777,0.239398084815321,4.7118
"530330081012","Block Group 2; Census Tract 81.01; King County; Washington",1125,0.0356200527704486,0.103111111111111,0.100147275405007,16.1467
"530330081013","Block Group 3; Census Tract 81.01; King County; Washington",788,0,0.0241116751269036,0.117834394904459,13.5556
"530330081021","Block Group 1; Census Tract 81.02; King County; Washington",2123,0,0.0541567695961995,0.0874822190611664,15.9102
"530330081022","Block Group 2; Census Tract 81.02; King County; Washington",1557,0.146272855133615,0.489583333333333,0.261904761904762,NA
"530330082001","Block Group 1; Census Tract 82; King County; Washington",1950,0,0.112307692307692,0.122098022355976,15.3619
"530330082002","Block Group 2; Census Tract 82; King County; Washington",1269,0.142602495543672,0.117415287628054,0.257743362831858,8.5147
"530330082003","Block Group 3; Census Tract 82; King County; Washington",1580,0.155466399197593,0.152326322498407,0.254580520732883,12.625
"530330083001","Block Group 1; Census Tract 83; King County; Washington",2188,0,0.131012368300504,0.0903377847604085,12.756
"530330083002","Block Group 2; Census Tract 83; King County; Washington",1443,0.0213953488372093,0.217015140591204,0.267298578199052,7.2734
"530330084011","Block Group 1; Census Tract 84.01; King County; Washington",1420,0.209347614410906,0.337323943661972,0.182080924855491,7.9896
"530330084012","Block Group 2; Census Tract 84.01; King County; Washington",1082,0,0.154343807763401,0.346801346801347,6.2969
"530330084013","Block Group 3; Census Tract 84.01; King County; Washington",1164,0.0248917748917749,0.110440034512511,0.139189189189189,20.1719
"530330084021","Block Group 1; Census Tract 84.02; King County; Washington",1043,0.0441501103752759,0.131351869606903,0.129487179487179,8.3409
"530330084022","Block Group 2; Census Tract 84.02; King County; Washington",1199,0.0166805671392827,0.0383653044203503,0.0691823899371069,8.6295
"530330084023","Block Group 3; Census Tract 84.02; King County; Washington",908,0.018348623853211,0.20293122886133,0.284074605451937,NA
"530330085001","Block Group 1; Census Tract 85; King County; Washington",1178,0.0946745562130177,0.308764940239044,0.237483953786906,7.6181
"530330085002","Block Group 2; Census Tract 85; King County; Washington",2230,0.165605095541401,0.545739910313901,0.201323251417769,6.152
"530330085003","Block Group 3; Census Tract 85; King County; Washington",1241,0.108108108108108,0.926829268292683,0.258706467661692,1.1587
"530330086001","Block Group 1; Census Tract 86; King County; Washington",2338,0.0947436729396496,0.19908350305499,0.311838306063523,7.5688
"530330086002","Block Group 2; Census Tract 86; King County; Washington",1788,0.132319391634981,0.219555035128806,0.284388185654008,6.6656
"530330086003","Block Group 3; Census Tract 86; King County; Washington",1529,0.196936542669584,0.537878787878788,0.46875,4.7955
"530330086004","Block Group 4; Census Tract 86; King County; Washington",1533,0.0344275420336269,0.197651663405088,0.183569979716024,8.5789
"530330087001","Block Group 1; Census Tract 87; King County; Washington",1617,0.0506329113924051,0.288057742782152,0.216806722689076,18.7188
"530330087002","Block Group 2; Census Tract 87; King County; Washington",1251,0.0182857142857143,0.135961383748994,0.166365280289331,19.032
"530330087003","Block Group 3; Census Tract 87; King County; Washington",2107,0.00754242614707731,0.193579766536965,0.0886939571150097,15.4766
"530330088001","Block Group 1; Census Tract 88; King County; Washington",1933,0.00614574187884109,0.234009360374415,0.172093023255814,14.3448
"530330088002","Block Group 2; Census Tract 88; King County; Washington",1723,0.163712200208551,0.154962275101567,0.131221719457014,11.2094
"530330088003","Block Group 3; Census Tract 88; King County; Washington",863,0.113513513513514,0.168018539976825,0.101639344262295,16.5625
"530330089001","Block Group 1; Census Tract 89; King County; Washington",1722,0.062007874015748,0.101045296167247,0.222963951935915,16.0286
"530330089002","Block Group 2; Census Tract 89; King County; Washington",1033,0.0252808988764045,0.0648596321393998,0.1,15.9667
"530330089003","Block Group 3; Census Tract 89; King County; Washington",1907,0.0832420591456736,0.493128964059197,0.155328798185941,7.0139
"530330089004","Block Group 4; Census Tract 89; King County; Washington",1883,0.0654028436018957,0.0583941605839416,0.0187793427230047,9.6579
"530330090001","Block Group 1; Census Tract 90; King County; Washington",1697,0.0827067669172932,0.322922804949912,0.21570796460177,4.22
"530330090002","Block Group 2; Census Tract 90; King County; Washington",1291,0.0692717584369449,0.247869868319132,0.216710182767624,9.4621
"530330090003","Block Group 3; Census Tract 90; King County; Washington",1405,0.0769230769230769,0.253380782918149,0.226175349428208,9.1979
"530330091001","Block Group 1; Census Tract 91; King County; Washington",1400,0.0517063081695967,0.403597122302158,0.283720930232558,3.8601
"530330091002","Block Group 2; Census Tract 91; King County; Washington",2074,0.0268199233716475,0.494696239151398,0.249637155297533,4.1953
"530330092001","Block Group 1; Census Tract 92; King County; Washington",2034,0.0316780821917808,0.443952802359882,0.228782287822878,3.6208
"530330092002","Block Group 2; Census Tract 92; King County; Washington",1202,0.449111470113086,0.626254180602007,0,NA
"530330093001","Block Group 1; Census Tract 93; King County; Washington",1078,0.0342205323193916,0.19452313503305,0.0683111954459203,10.1635
"530330093002","Block Group 2; Census Tract 93; King County; Washington",1231,0.0316529894490035,0.174618320610687,0.122681883024251,12.7625
"530330093003","Block Group 3; Census Tract 93; King County; Washington",882,0.0669216061185468,0.090702947845805,0.188172043010753,15.375
"530330094001","Block Group 1; Census Tract 94; King County; Washington",1403,0.0498533724340176,0.216678545972915,0.227096774193548,10.804
"530330094002","Block Group 2; Census Tract 94; King County; Washington",1013,0.022140221402214,0.148075024679171,0.0972222222222222,NA
"530330094003","Block Group 3; Census Tract 94; King County; Washington",1000,0.0648275862068965,0.216,0.0987654320987654,11.4709
"530330094004","Block Group 4; Census Tract 94; King County; Washington",1751,0,0.0862364363221017,0.0128068303094984,7.275
"530330094005","Block Group 5; Census Tract 94; King County; Washington",1535,0,0.22595830531271,0.0331412103746398,NA
"530330095001","Block Group 1; Census Tract 95; King County; Washington",1279,0.0246153846153846,0.0562939796716184,0.154518950437318,14.614
"530330095002","Block Group 2; Census Tract 95; King County; Washington",1539,0.0359848484848485,0.092267706302794,0.114777618364419,16.274
"530330095003","Block Group 3; Census Tract 95; King County; Washington",1533,0.0247311827956989,0.0374507227332457,0.190977443609023,21.506
"530330095004","Block Group 4; Census Tract 95; King County; Washington",2754,0.0358373535492764,0.306463326071169,0.267921146953405,5.9571
"530330096001","Block Group 1; Census Tract 96; King County; Washington",1715,0.0285388127853881,0.118429003021148,0.222085889570552,9.8313
"530330096002","Block Group 2; Census Tract 96; King County; Washington",1602,0.041501976284585,0.0580524344569288,0.126136363636364,15.3828
"530330096003","Block Group 3; Census Tract 96; King County; Washington",1228,0,0.0830618892508143,0.0800627943485086,14.2977
"530330096004","Block Group 4; Census Tract 96; King County; Washington",1523,0,0.028954802259887,0.0617647058823529,20.7632
"530330097011","Block Group 1; Census Tract 97.01; King County; Washington",1547,0,0.0989010989010989,0.203677510608204,10.444
"530330097012","Block Group 2; Census Tract 97.01; King County; Washington",1844,0.0866489832007073,0.084056399132321,0.0975308641975309,20.1563
"530330097013","Block Group 3; Census Tract 97.01; King County; Washington",1632,0.0321739130434783,0.108455882352941,0.113520408163265,11.4464
"530330097014","Block Group 4; Census Tract 97.01; King County; Washington",1364,0,0.0469208211143695,0.0972972972972973,13.6806
"530330097021","Block Group 1; Census Tract 97.02; King County; Washington",1404,0.053072625698324,0.0443636363636364,0.185110663983903,17.625
"530330097022","Block Group 2; Census Tract 97.02; King County; Washington",1595,0.0243664717348928,0.0269592476489028,0.143478260869565,13.875
"530330097023","Block Group 3; Census Tract 97.02; King County; Washington",1288,0.0608365019011407,0.0256211180124224,0.091710758377425,17.0804
"530330097024","Block Group 4; Census Tract 97.02; King County; Washington",1628,0,0.176289926289926,0.248275862068966,17.5714
"530330098011","Block Group 1; Census Tract 98.01; King County; Washington",1106,0.207627118644068,0.150994575045208,0.323204419889503,5.8958
"530330098012","Block Group 2; Census Tract 98.01; King County; Washington",1385,0.0591549295774648,0.170397111913357,0.303030303030303,13.8021
"530330098013","Block Group 3; Census Tract 98.01; King County; Washington",1146,0.0162381596752368,0.0287958115183246,0.0494037478705281,11.6125
"530330098021","Block Group 1; Census Tract 98.02; King County; Washington",1462,0.0484472049689441,0,0.0550161812297735,13.0385
"530330098022","Block Group 2; Census Tract 98.02; King County; Washington",1047,0.0373333333333333,0.101241642788921,0.17,13.8375
"530330098023","Block Group 3; Census Tract 98.02; King County; Washington",1853,0.0706618962432916,0.029681597409606,0.131004366812227,12.2725
"530330099001","Block Group 1; Census Tract 99; King County; Washington",1418,0.0924092409240924,0.0987306064880113,0.150268336314848,14.7938
"530330099002","Block Group 2; Census Tract 99; King County; Washington",1109,0.0712435233160622,0.166816952209197,0.232905982905983,7.3077
"530330099003","Block Group 3; Census Tract 99; King County; Washington",2613,0.0605042016806723,0.0428626100267891,0.0966057441253264,17.1375
"530330099004","Block Group 4; Census Tract 99; King County; Washington",1281,0.0258706467661692,0.0156128024980484,0.0431547619047619,14.0246
"530330100011","Block Group 1; Census Tract 100.01; King County; Washington",1012,0.0119760479041916,0.263833992094862,0.257575757575758,9.5714
"530330100012","Block Group 2; Census Tract 100.01; King County; Washington",1397,0.0656136087484812,0.254313578394599,0.174438687392055,9.6531
"530330100013","Block Group 3; Census Tract 100.01; King County; Washington",2048,0.113117870722433,0.435546875,0.179921773142112,NA
"530330100021","Block Group 1; Census Tract 100.02; King County; Washington",1872,0.0291777188328912,0.112713675213675,0.177374301675978,12.2727
"530330100022","Block Group 2; Census Tract 100.02; King County; Washington",1386,0.00608519269776876,0.0468975468975469,0.115384615384615,12.9408
"530330100023","Block Group 3; Census Tract 100.02; King County; Washington",1543,0.0117762512266928,0.131561892417369,0.192592592592593,10.1984
"530330101011","Block Group 1; Census Tract 101.01; King County; Washington",844,0.0576923076923077,0.220630372492837,0.207317073170732,4.2832
"530330101012","Block Group 2; Census Tract 101.01; King County; Washington",2046,0,0.658440276406713,0.287383177570093,2.1203
"530330101013","Block Group 3; Census Tract 101.01; King County; Washington",1584,0.0271493212669683,0.086489898989899,0.0247148288973384,18.9074
"530330101021","Block Group 1; Census Tract 101.02; King County; Washington",1787,0.0685518423307626,0.0593172915500839,0.120289855072464,11.4167
"530330101022","Block Group 2; Census Tract 101.02; King County; Washington",1670,0.024896265560166,0.0502994011976048,0.0355329949238579,21.1715
"530330101023","Block Group 3; Census Tract 101.02; King County; Washington",1530,0.0145530145530146,0.0758169934640523,0.133757961783439,7.2727
"530330102001","Block Group 1; Census Tract 102; King County; Washington",2419,0.0199335548172757,0.00537412153782555,0.106290672451193,17.2054
"530330102002","Block Group 2; Census Tract 102; King County; Washington",861,0,0.117305458768873,0.240112994350282,16.4773
"530330102003","Block Group 3; Census Tract 102; King County; Washington",1380,0.035667107001321,0,0,21.7619
"530330102004","Block Group 4; Census Tract 102; King County; Washington",950,0,0.0307017543859649,0.105263157894737,18.8705
"530330103011","Block Group 1; Census Tract 103.01; King County; Washington",1275,0.0662576687116564,0.0740103270223752,0.06,19.0903
"530330103012","Block Group 2; Census Tract 103.01; King County; Washington",2053,0.00799200799200799,0.245494398441305,0.363517060367454,13.3929
"530330103013","Block Group 3; Census Tract 103.01; King County; Washington",1061,0.0331825037707391,0.195098963242224,0.139479905437352,10.2952
"530330103021","Block Group 1; Census Tract 103.02; King County; Washington",1342,0.0284035259549461,0.0812220566318927,0.065028901734104,12.6745
"530330103022","Block Group 2; Census Tract 103.02; King County; Washington",796,0,0.123115577889447,0.176744186046512,11.903
"530330103023","Block Group 3; Census Tract 103.02; King County; Washington",1323,0.0517687661777394,0.113378684807256,0.188271604938272,10.3571
"530330104011","Block Group 1; Census Tract 104.01; King County; Washington",1489,0.0297397769516729,0.187542315504401,0.0645161290322581,9.4306
"530330104012","Block Group 2; Census Tract 104.01; King County; Washington",2005,0.0272168568920105,0.0987531172069825,0.145901639344262,16.6
"530330104013","Block Group 3; Census Tract 104.01; King County; Washington",1002,0.0365853658536585,0.122754491017964,0.188202247191011,8.3958
"530330104021","Block Group 1; Census Tract 104.02; King County; Washington",1175,0,0.0178723404255319,0.0478723404255319,13.5735
"530330104022","Block Group 2; Census Tract 104.02; King County; Washington",1149,0.0308219178082192,0.100957354221062,0.0930232558139535,9.4886
"530330104023","Block Group 3; Census Tract 104.02; King County; Washington",1623,0,0.356746765249538,0.267223382045929,9.377
"530330104024","Block Group 4; Census Tract 104.02; King County; Washington",1046,0.038917089678511,0.126195028680688,0.0876288659793814,18.3958
"530330105011","Block Group 1; Census Tract 105.01; King County; Washington",1847,0.00688791484032561,0.188413643746616,0.176829268292683,11.8017
"530330105012","Block Group 2; Census Tract 105.01; King County; Washington",1208,0.0753205128205128,0.111794871794872,0.230769230769231,10.8571
"530330105013","Block Group 3; Census Tract 105.01; King County; Washington",1254,0.103594080338266,0.0701754385964912,0.0968660968660969,10.3611
"530330105021","Block Group 1; Census Tract 105.02; King County; Washington",1366,0.0237154150197628,0.0541727672035139,0.0536451169188446,10.225
"530330105022","Block Group 2; Census Tract 105.02; King County; Washington",1898,0,0.130663856691254,0,21.4489
"530330105023","Block Group 3; Census Tract 105.02; King County; Washington",1022,0.0390309555854643,0.231898238747554,0.307352941176471,7.5577
"530330105024","Block Group 4; Census Tract 105.02; King County; Washington",1529,0,0.111702127659574,0.161698283649503,10.875
"530330106011","Block Group 1; Census Tract 106.01; King County; Washington",972,0.0703653585926928,0,0.0614203454894434,11.2466
"530330106012","Block Group 2; Census Tract 106.01; King County; Washington",1631,0.0129032258064516,0.177191906805641,0.0958164642375169,14.4345
"530330106013","Block Group 3; Census Tract 106.01; King County; Washington",1685,0.0351668169522092,0.0124629080118694,0.0152941176470588,15.1181
"530330106021","Block Group 1; Census Tract 106.02; King County; Washington",1579,0.119962511715089,0.153894870170994,0.227506426735219,9.9107
"530330106022","Block Group 2; Census Tract 106.02; King County; Washington",1150,0.0476190476190476,0.0165217391304348,0.230612244897959,19.3684
"530330106023","Block Group 3; Census Tract 106.02; King County; Washington",1306,0.0341515474919957,0.166156202143951,0.0951683748169839,9.2891
"530330107011","Block Group 1; Census Tract 107.01; King County; Washington",2017,0.0822510822510823,0.198084677419355,0.189304812834225,12.2552
"530330107012","Block Group 2; Census Tract 107.01; King County; Washington",1089,0.115727002967359,0.0835629017447199,0.129032258064516,11.0536
"530330107013","Block Group 3; Census Tract 107.01; King County; Washington",1292,0,0.318885448916409,0.167410714285714,13.476
"530330107021","Block Group 1; Census Tract 107.02; King County; Washington",1077,0.053680981595092,0.0278551532033426,0.0931818181818182,19.5278
"530330107022","Block Group 2; Census Tract 107.02; King County; Washington",2079,0.0477157360406091,0.567580567580568,0.0335195530726257,11.7167
"530330107023","Block Group 3; Census Tract 107.02; King County; Washington",1783,0.146572104018913,0.365536723163842,0.256997455470738,7.75
"530330108001","Block Group 1; Census Tract 108; King County; Washington",1447,0,0.0333102012491325,0.0536013400335008,13.7125
"530330108002","Block Group 2; Census Tract 108; King County; Washington",1626,0,0.133456334563346,0.369415807560137,9.84
"530330108003","Block Group 3; Census Tract 108; King County; Washington",2032,0.0279823269513991,0.0753323485967504,0.0256756756756757,17.7379
"530330109001","Block Group 1; Census Tract 109; King County; Washington",782,0.0520134228187919,0.222506393861893,0.220524017467249,NA
"530330109002","Block Group 2; Census Tract 109; King County; Washington",513,0,0.216374269005848,0.25974025974026,8.2
"530330110011","Block Group 1; Census Tract 110.01; King County; Washington",2462,0.0434782608695652,0.328188464662876,0.167127071823204,8.6471
"530330110012","Block Group 2; Census Tract 110.01; King County; Washington",1348,0.0495238095238095,0.475519287833828,0.267132867132867,2.3147
"530330110013","Block Group 3; Census Tract 110.01; King County; Washington",1406,0.0119363395225464,0.300853485064011,0.151051625239006,12.7679
"530330110021","Block Group 1; Census Tract 110.02; King County; Washington",1236,0.0210084033613445,0.143203883495146,0.182716049382716,9.4761
"530330110022","Block Group 2; Census Tract 110.02; King County; Washington",1835,0.0871794871794872,0.195095367847411,0.0467091295116773,12.9095
"530330110023","Block Group 3; Census Tract 110.02; King County; Washington",1865,0.023448275862069,0.523324396782842,0.0645933014354067,7.0128
"530330111011","Block Group 1; Census Tract 111.01; King County; Washington",1542,0,0.0954575378538512,0.161387631975867,12.5958
"530330111012","Block Group 2; Census Tract 111.01; King County; Washington",703,0.130357142857143,0.096728307254623,0.327659574468085,6.4407
"530330111013","Block Group 3; Census Tract 111.01; King County; Washington",1327,0,0.0915384615384615,0.0797266514806378,10.8924
"530330111014","Block Group 4; Census Tract 111.01; King County; Washington",1190,0.0444444444444444,0.116806722689076,0.0822669104204753,9.9526
"530330111021","Block Group 1; Census Tract 111.02; King County; Washington",1546,0,0.0214626391096979,0.0242424242424242,15.525
"530330111022","Block Group 2; Census Tract 111.02; King County; Washington",2218,0.0841613091759205,0.0933273219116321,0.144399460188934,12.1094
"530330111023","Block Group 3; Census Tract 111.02; King County; Washington",706,0.106589147286822,0.203966005665722,0.311475409836066,6.788
"530330111024","Block Group 4; Census Tract 111.02; King County; Washington",1055,0.0652818991097923,0.0843601895734597,0.121495327102804,13.5521
"530330112001","Block Group 1; Census Tract 112; King County; Washington",1611,0.0153301886792453,0.277467411545624,0.274907749077491,13.4545
"530330112002","Block Group 2; Census Tract 112; King County; Washington",1432,0.103867403314917,0.137569832402235,0.128014842300557,9.0694
"530330112003","Block Group 3; Census Tract 112; King County; Washington",1098,0.0529327610872675,0.448438978240303,0.162393162393162,7.1944
"530330113001","Block Group 1; Census Tract 113; King County; Washington",2533,0,0.135807343071457,0.461791290057519,4.7904
"530330113002","Block Group 2; Census Tract 113; King County; Washington",1039,0,0.082771896053898,0.0494186046511628,12.8232
"530330113003","Block Group 3; Census Tract 113; King County; Washington",1181,0.0210674157303371,0.180355630821338,0.153284671532847,18.1023
"530330113004","Block Group 4; Census Tract 113; King County; Washington",689,0.0640176600441501,0.0261248185776488,0.0578778135048231,16.0536
"530330113005","Block Group 5; Census Tract 113; King County; Washington",837,0.0553505535055351,0.052757793764988,0.0541176470588235,10.4375
"530330114011","Block Group 1; Census Tract 114.01; King County; Washington",1258,0.150918635170604,0.275140788415125,0.264492753623188,9.0585
"530330114012","Block Group 2; Census Tract 114.01; King County; Washington",1893,0.0737463126843658,0.19175911251981,0.225,9.1795
"530330114013","Block Group 3; Census Tract 114.01; King County; Washington",1901,0.0733229329173167,0.153846153846154,0.184347826086957,14.9185
"530330114021","Block Group 1; Census Tract 114.02; King County; Washington",1370,0.0159045725646123,0.062043795620438,0.0552677029360967,11.7604
"530330114022","Block Group 2; Census Tract 114.02; King County; Washington",1906,0.0532150776053215,0.118572927597062,0.212303980699638,13.5168
"530330114023","Block Group 3; Census Tract 114.02; King County; Washington",1214,0.0349162011173184,0.175453047775947,0.217241379310345,10.0625
"530330115001","Block Group 1; Census Tract 115; King County; Washington",1239,0.0151098901098901,0.0621468926553672,0.190298507462687,15.75
"530330115002","Block Group 2; Census Tract 115; King County; Washington",1269,0.0122767857142857,0.0819542947202522,0.115625,9.9444
"530330115003","Block Group 3; Census Tract 115; King County; Washington",1941,0.0767218831734961,0.155589902112313,0.24390243902439,12.9609
"530330116011","Block Group 1; Census Tract 116.01; King County; Washington",1889,0.00958772770853308,0.0730545262043409,0.184964200477327,17.1786
"530330116012","Block Group 2; Census Tract 116.01; King County; Washington",1551,0.0520291363163371,0.0772727272727273,0.105511811023622,16.7212
"530330116021","Block Group 1; Census Tract 116.02; King County; Washington",860,0.0274509803921569,0.077906976744186,0.120111731843575,16.4932
"530330116022","Block Group 2; Census Tract 116.02; King County; Washington",1491,0.0136986301369863,0.0348759221998659,0.0259179265658747,17.375
"530330116023","Block Group 3; Census Tract 116.02; King County; Washington",1302,0.0355731225296443,0.0798084596967279,0.111111111111111,14.7232
"530330117001","Block Group 1; Census Tract 117; King County; Washington",1841,0.0633928571428571,0.197175448126018,0.170818505338078,9.3816
"530330117002","Block Group 2; Census Tract 117; King County; Washington",1187,0.0484581497797357,0.150800336983993,0.213157894736842,9.2738
"530330117003","Block Group 3; Census Tract 117; King County; Washington",1387,0.12448132780083,0.266041816870944,0.2472647702407,7.6382
"530330117004","Block Group 4; Census Tract 117; King County; Washington",1499,0.0144181256436663,0.0715732613099257,0.184357541899441,14.2813
"530330118011","Block Group 1; Census Tract 118.01; King County; Washington",1215,0.0265151515151515,0.288065843621399,0.192913385826772,9.881
"530330118012","Block Group 2; Census Tract 118.01; King County; Washington",1171,0.135204081632653,0.013663535439795,0.0238663484486874,11.4034
"530330118013","Block Group 3; Census Tract 118.01; King County; Washington",1092,0.0121293800539084,0.13394495412844,0.0339366515837104,9.4408
"530330118021","Block Group 1; Census Tract 118.02; King County; Washington",1423,0.0249433106575964,0.120168657765285,0.153846153846154,11.3883
"530330118022","Block Group 2; Census Tract 118.02; King County; Washington",1797,0.0234375,0.500278241513634,0.184827586206897,9.566
"530330118023","Block Group 3; Census Tract 118.02; King County; Washington",1947,0.192076830732293,0.546995377503852,0.256944444444444,3.3767
"530330119011","Block Group 1; Census Tract 119.01; King County; Washington",1716,0.0242261103633917,0.0938228438228438,0.0270793036750484,14.2034
"530330119012","Block Group 2; Census Tract 119.01; King County; Washington",1331,0.0138461538461538,0.0277986476333584,0.105381165919283,10.1515
"530330119013","Block Group 3; Census Tract 119.01; King County; Washington",1878,0,0.056975505857295,0.240079365079365,NA
"530330119021","Block Group 1; Census Tract 119.02; King County; Washington",1150,0.0182529335071708,0.0130434782608696,0.0267175572519084,14.9274
"530330119022","Block Group 2; Census Tract 119.02; King County; Washington",959,0.0191458026509573,0.103232533889468,0.243373493975904,9.9375
"530330119023","Block Group 3; Census Tract 119.02; King County; Washington",1031,0.018058690744921,0.0902036857419981,0.258160237388724,9.0729
"530330120001","Block Group 1; Census Tract 120; King County; Washington",1123,0.045016077170418,0.0761374187558032,0.134686346863469,10.4808
"530330120002","Block Group 2; Census Tract 120; King County; Washington",1151,0.0397350993377483,0.118158123370982,0.120792079207921,13.6023
"530330120003","Block Group 3; Census Tract 120; King County; Washington",1066,0.0258620689655172,0.00844277673545966,0.0373831775700935,19.9569
"530330121001","Block Group 1; Census Tract 121; King County; Washington",1366,0.0309090909090909,0.0446559297218155,0.0482654600301659,18.5156
"530330121002","Block Group 2; Census Tract 121; King County; Washington",1418,0.0580645161290323,0.0910374029640085,0.0984182776801406,17.9125
"530330201001","Block Group 1; Census Tract 201; King County; Washington",1215,0,0.233602875112309,0.242857142857143,16.5682
"530330201002","Block Group 2; Census Tract 201; King County; Washington",1185,0.0975609756097561,0.0656436487638534,0.065439672801636,13.9583
"530330201003","Block Group 3; Census Tract 201; King County; Washington",1145,0.0167785234899329,0.0253275109170306,0.123809523809524,19.7031
"530330202001","Block Group 1; Census Tract 202; King County; Washington",1663,0.0429447852760736,0.208659049909802,0.264705882352941,8.7378
"530330202002","Block Group 2; Census Tract 202; King County; Washington",970,0,0.154882154882155,0.328881469115192,4.7131
"530330202003","Block Group 3; Census Tract 202; King County; Washington",1659,0,0.054249547920434,0.0240770465489567,18.1891
"530330202004","Block Group 4; Census Tract 202; King County; Washington",1586,0,0.0447667087011349,0.119718309859155,17.5308
"530330203011","Block Group 1; Census Tract 203.01; King County; Washington",1486,0.0352822580645161,0.136763710223426,0.0519287833827893,11.825
"530330203012","Block Group 2; Census Tract 203.01; King County; Washington",1935,0.0524379024839006,0.212799167533819,0.251572327044025,6.7391
"530330203021","Block Group 1; Census Tract 203.02; King County; Washington",1308,0,0.0703902065799541,0.224669603524229,13.3824
"530330203022","Block Group 2; Census Tract 203.02; King County; Washington",797,0.0210084033613445,0.191969887076537,0.368421052631579,5.4728
"530330203023","Block Group 3; Census Tract 203.02; King County; Washington",2046,0.0862619808306709,0.171065493646139,0.205974842767296,11.4038
"530330204011","Block Group 1; Census Tract 204.01; King County; Washington",2105,0.101629169899147,0.0365795724465558,0.0926395939086294,9.372
"530330204012","Block Group 2; Census Tract 204.01; King County; Washington",1422,0.0487804878048781,0.0815752461322082,0.124721603563474,10.7383
"530330204013","Block Group 3; Census Tract 204.01; King County; Washington",1089,0.0244698205546493,0.108856088560886,0.0551378446115288,12.4583
"530330204021","Block Group 1; Census Tract 204.02; King County; Washington",818,0,0.0493218249075216,0.0741687979539642,14.0083
"530330204022","Block Group 2; Census Tract 204.02; King County; Washington",1458,0.0748373101952278,0.098079561042524,0.0593220338983051,16.2059
"530330204023","Block Group 3; Census Tract 204.02; King County; Washington",1455,0.0126404494382022,0.0426116838487973,0.207792207792208,15.1897
"530330204024","Block Group 4; Census Tract 204.02; King County; Washington",1871,0.193989071038251,0.23360433604336,0.204516938519448,7.2917
"530330205001","Block Group 1; Census Tract 205; King County; Washington",1609,0.0585585585585586,0.0596643878185208,0.215909090909091,16.5072
"530330205002","Block Group 2; Census Tract 205; King County; Washington",1494,0.0175219023779725,0.161377447670493,0.0570107858243451,14.565
"530330205003","Block Group 3; Census Tract 205; King County; Washington",1539,0.0207134637514384,0.118700265251989,0,19.892
"530330205004","Block Group 4; Census Tract 205; King County; Washington",1868,0.0180412371134021,0.110326086956522,0.207107843137255,9.8167
"530330205005","Block Group 5; Census Tract 205; King County; Washington",1315,0,0.0942965779467681,0.263001485884101,7.9185
"530330206001","Block Group 1; Census Tract 206; King County; Washington",886,0.0264650283553875,0.0293453724604966,0.0972222222222222,17.4167
"530330206002","Block Group 2; Census Tract 206; King County; Washington",940,0,0.117395944503735,0.121771217712177,9.7656
"530330206003","Block Group 3; Census Tract 206; King County; Washington",1328,0,0.0188253012048193,0.0854503464203233,17.1875
"530330206004","Block Group 4; Census Tract 206; King County; Washington",882,0.0198198198198198,0,0.0472727272727273,19.7946
"530330207001","Block Group 1; Census Tract 207; King County; Washington",1806,0.0770731707317073,0.0775193798449612,0.196791443850267,7.2868
"530330207002","Block Group 2; Census Tract 207; King County; Washington",1435,0.0952902519167579,0.171428571428571,0.0945945945945946,8.1364
"530330207003","Block Group 3; Census Tract 207; King County; Washington",1093,0.0149863760217984,0.0844277673545966,0.0596330275229358,14.8056
